Normalized_Radius,Density,Pressure,Temperature,Mass_Enclosed
0.6736421309465503,0.26628997879074817,92561447640217.31,2607042.06750495,1.9238645948950491e+33
0.6756443264622157,0.2615915671020072,90386687839908.77,2591521.9560389738,1.9248448076317327e+33
0.677646521977881,0.256976994686861,88256792127833.86,2575911.907864221,1.925813609667543e+33
0.6796487174935464,0.25244988129092316,86173012639544.12,2560221.4323526253,1.926771163765758e+33
0.6816509130092118,0.2480138400497742,84136598398219.5,2544460.0172324725,1.92771763268764e+33
0.683653108524877,0.24367071316053857,82147964570638.03,2528631.351536417,1.9286531786548524e+33
0.6856553040405424,0.23941819253232577,80205572136960.34,2512725.534746945,1.9295779626244754e+33
0.6876574995562077,0.2352533763025525,78307602496582.62,2496730.72212239,1.9304921453726684e+33
0.6896596950718731,0.2311733711236835,76452241141865.44,2480635.0817221757,1.9313958876712387e+33
0.6916618905875385,0.22717597675060122,74638006721657.53,2464427.8235807815,1.932289349937713e+33
0.6936640861032037,0.22326018763084662,72863992142811.03,2448099.953773088,1.933172691978948e+33
0.6956662816188691,0.2194251164648749,71129347153309.6,2431642.6561494144,1.9340460735413563e+33
0.6976684771345344,0.21566987752095026,69433218937878.22,2415046.986522888,1.9349096544903902e+33
0.6996706726501998,0.21199362998566504,67774681242852.086,2398300.3323899787,1.9357635981020643e+33
0.7016728681658652,0.20839558351771167,66152725296143.055,2381385.9593742625,1.936608071484641e+33
0.7036750636815304,0.20487495045907878,64566337938657.46,2364286.9139642613,1.937443241950121e+33
0.7056772591971958,0.20143094824746105,63014512844464.46,2346986.2659145123,1.9382692771280906e+33
0.7076794547128611,0.19806285221449063,61496321321363.96,2329467.3493121373,1.9390863482563388e+33
0.7096816502285264,0.194769974414451,60010883920938.82,2311713.6659128247,1.9398946288613695e+33
0.7116838457441917,0.19155162748605278,58557321978467.46,2293708.720140645,1.940694292506111e+33
0.713686041259857,0.1884075523173327,57134751922945.47,2275429.793056067,1.941485520587846e+33
0.7156882367755224,0.1853394590904911,55742267621945.2,2256825.5477326387,1.942268530529951e+33
0.7176904322911877,0.18234962369140645,54378956461996.42,2237836.4263794296,1.9430435501047346e+33
0.7196926278068531,0.17944028905674467,53043906675167.78,2218403.298307959,1.9438108068134486e+33
0.7216948233225184,0.1766112485013956,51736269303372.89,2198498.7916809297,1.9445705079686468e+33
0.7236970188381837,0.17385820046021416,50455300383827.72,2178148.623952992,1.9453228271346915e+33
0.7256992143538491,0.17117645383533375,49200265941612.22,2157383.5627917815,1.9460679346655881e+33
0.7277014098695144,0.16856067936951938,47970457749161.07,2136244.179387731,1.9468059866917562e+33
0.7297036053851798,0.16599976449667692,46765400913887.555,2114859.889196432,1.9475370104425854e+33
0.7317058009008451,0.16347951894061274,45584744717348.1,2093407.3880278417,1.9482609645500574e+33
0.7337079964165104,0.16098577445386045,44428139396153.15,2072063.1572077412,1.948977807171549e+33
0.7357101919321758,0.15851000751390087,43295213123666.64,2050930.786676532,1.949687514564365e+33
0.7377123874478411,0.15605440928404082,42185552193311.04,2029975.5056394301,1.9503900973426716e+33
0.7397145829635065,0.15362236802890575,41098738219460.13,2009147.0849091853,1.9510855699591667e+33
0.7417167784791718,0.15121679825602508,40034357444781.445,1988402.0945459714,1.9517739456883215e+33
0.7437189739948371,0.14883775475969435,38992024049449.51,1967738.1465235946,1.9524552306925468e+33
0.7457211695105025,0.14648422466884653,37971362644023.18,1947168.1756912647,1.9531294284789873e+33
0.7477233650261678,0.14415521987723404,36971998320301.25,1926704.6470425322,1.9537965426436367e+33
0.7497255605418331,0.14185023380801934,35993564557513.02,1906351.0431236825,1.9544565784735282e+33
0.7517277560574985,0.13956917854608522,35035702127269.555,1886103.036767337,1.955109542725953e+33
0.7537299515731638,0.13731197923909008,34098052154653.492,1865956.0687555412,1.9557554422113595e+33
0.7557321470888291,0.1350785042361516,33180262849929.3,1845907.3845462173,1.956394284007573e+33
