star_id,radius_fraction,beta,density_g_cm3,temperature_k,mean_molecular_weight,grad_ad,grad_rad,epsilon_erg_g_s,delta_n_rad,delta_n_mu,delta_n_conv,delta_n_nuc_global,delta_n_deg
mesa_model_0100_profile_03,0.9300105554147096,1.0,2.7845717118671038e-06,19995.921509667416,0.7665738916189556,0.15874228705239227,109936.9899210067,4.0961059334024463e-25,0.0,0.058434386454594436,18466.602608797028,0.08521512794161643,0.0007030447784579218
mesa_model_0100_profile_03,0.9320102538314321,1.0,2.5463586557719743e-06,19633.964269034717,0.7720142643337815,0.15480242102252956,98855.39455567722,3.745176344029748e-25,0.0,0.05897496365059081,16130.742379816347,0.08521512794161643,0.0006745650854862549
mesa_model_0100_profile_03,0.9340099522481545,1.0,2.3231952942730437e-06,19279.589654897165,0.7776363943146076,0.15106021219389135,88482.39359726296,3.416484802981589e-25,0.0,0.05934086954872565,14013.473784504846,0.08521512794161643,0.0006462166831671066
mesa_model_0100_profile_03,0.9360096506648773,1.0,2.1148982928211764e-06,18932.393853517864,0.7834810350126487,0.14740760313365686,78848.91705194322,3.109750988183806e-25,0.0,0.05977182163016357,12109.34475404626,0.08521512794161643,0.0006181201950810061
mesa_model_0100_profile_03,0.9380093490815998,1.0,1.9208700607539317e-06,18592.07627889473,0.7895302174399227,0.14387728695780944,69952.00098302148,2.824085038576945e-25,0.0,0.059598711126263124,10407.26677184496,0.08521512794161643,0.0005903228195661196
mesa_model_0100_profile_03,0.9400090474983225,1.0,1.7402284629280546e-06,18258.211191737526,0.7957086527599123,0.14054866953560746,61770.75092439844,2.558179054644894e-25,0.0,0.05979952305809058,8893.626607319955,0.08521512794161643,0.0005628138263957045
mesa_model_0100_profile_03,0.942008745915045,1.0,1.5729076591346308e-06,17930.366692574535,0.8021773239190498,0.13730776401785771,54283.92184121238,2.3119274619205667e-25,0.0,0.06061689334497704,7555.163379773168,0.08521512794161643,0.0005357536262420316
mesa_model_0100_profile_03,0.9440084443317676,1.0,1.418134789400973e-06,17608.21833840731,0.8089164269286966,0.13419983079920292,47448.9734782202,2.0841845972737968e-25,0.0,0.06057681959181602,6376.16238203749,0.08521512794161643,0.0005091531072645798
mesa_model_0100_profile_03,0.9460081427484902,1.0,1.275124912104666e-06,17291.324449148666,0.8157961767758092,0.1312656485952864,41241.46626822315,1.8737879330057671e-25,0.0,0.06087098695667331,5344.071053569679,0.08521512794161643,0.00048301323732916773
mesa_model_0100_profile_03,0.9480078411652128,1.0,1.1437468148608615e-06,16979.28732441755,0.8230280099555917,0.1283928747588615,35645.08168277798,1.6805373619998405e-25,0.0,0.06140852894594878,4447.819375457329,0.08521512794161643,0.00045749457305974605
mesa_model_0100_profile_03,0.9500075395819354,1.0,1.0229752033403272e-06,16671.750759023438,0.8304803505704136,0.12568456863125466,30636.525909928754,1.502918184154226e-25,0.0,0.06124852159514329,3676.3680270432146,0.08521512794161643,0.00043252810707487523
mesa_model_0100_profile_03,0.9520072379986579,1.0,9.123808948590917e-07,16368.268410755338,0.8381555039687822,0.12307887322772573,26195.830480463614,1.3402932740241582e-25,0.0,0.06188736306542946,3143.484888190846,0.08521512794161643,0.00040819422498314183
mesa_model_0100_profile_03,0.9540069364153805,1.0,8.115339035300567e-07,16068.472159337322,0.8462530746140169,0.12054754111890695,22275.832551577565,1.1920248135765056e-25,0.0,0.06218442645732764,2673.085440484374,0.08521512794161643,0.0003845758422991173
mesa_model_0100_profile_03,0.9560066348321031,1.0,7.195080519638257e-07,15771.941580215487,0.8545316731789435,0.11817117177784119,18822.66430414393,1.0567461161423239e-25,0.0,0.06294375747437682,2258.7055359566584,0.08521512794161643,0.00036159638915535806
mesa_model_0100_profile_03,0.9580063332488257,1.0,6.361772444972785e-07,15478.204623500862,0.8633785164080878,0.1158307270815054,15794.22726120412,9.342672540972347e-26,0.0,0.06376393073896565,1895.2933716572447,0.08521512794161643,0.0003394300664746329
mesa_model_0100_profile_03,0.9600060316655482,1.0,5.605561228732715e-07,15186.875078419602,0.8724652217612874,0.11361481253454132,13154.997896799488,8.23135821918973e-26,0.0,0.06417378460603822,1578.5861138384344,0.08521512794161643,0.00031795314050638593
mesa_model_0100_profile_03,0.9620057300822709,1.0,4.923836259207815e-07,14897.414954343758,0.8820613750450561,0.11147146835065733,10879.92795000855,7.229644896076333e-26,0.0,0.06522218462997645,1305.577977424824,0.08521512794161643,0.0002972877123567448
mesa_model_0100_profile_03,0.9640054284989934,1.0,4.309919115038969e-07,14609.303788430003,0.8921167683231541,0.10941916566977412,8930.180165391714,6.327686046984048e-26,0.0,0.0661580945855211,1071.6084895471251,0.08521512794161643,0.0002773971739988973
mesa_model_0100_profile_03,0.9660051269157162,1.0,3.7592422949151907e-07,14321.951303814903,0.9027192423494431,0.1074432180919737,7267.706368269216,5.518741606735502e-26,0.0,0.06774688231058121,872.1118710061348,0.08521512794161643,0.0002583153168949915
mesa_model_0100_profile_03,0.9680048253324386,1.0,3.267095354476753e-07,14034.670927949823,0.9140452442354533,0.10553479711504091,5855.31041761633,4.795865520250388e-26,0.0,0.06934471487760255,702.6245859383057,0.08521512794161643,0.00024006256664604192
mesa_model_0100_profile_03,0.9700045237491611,1.0,2.8282802922335676e-07,13746.717192781969,0.9260151699244301,0.10370296041992141,4666.709595419381,4.1513995666905617e-26,0.0,0.07126877253287973,559.9927070950754,0.08521512794161643,0.00022262201323832996
mesa_model_0100_profile_03,0.9720042221658839,0.999891738223016,2.438784365231372e-07,13457.1433482145,0.9389223005228476,0.10194541323774377,3677.1301653485316,3.57942996872169e-26,0.00016262734857498397,0.07352525200852948,441.24338639223527,0.08521512794161643,0.00020602259919438244
mesa_model_0100_profile_03,0.9740039205826063,0.9993881308571518,2.0939685008432744e-07,13164.832469284913,0.9527119936886977,0.10029739528633244,2862.105748935695,3.0731263797966705e-26,0.00091956675776414,0.07602210985897691,343.44065418484905,0.08521512794161643,0.00019024659763484684
mesa_model_0100_profile_03,0.9760036189993289,0.9988631058335722,1.7899406779489659e-07,12868.297302948258,0.9676871289353013,0.0987467423661728,2195.362311107596,2.6267584704550705e-26,0.0017094652148154116,0.07961779301301254,263.4316277238276,0.08521512794161643,0.0001753033215690617
mesa_model_0100_profile_03,0.9780033174160516,0.99835242371608,1.5231295463156435e-07,12565.768853997275,0.9841380654125242,0.09730757239189702,1654.5945398208883,2.2350692984935822e-26,0.002478534109974111,0.08334275660015693,198.53966786981957,0.08521512794161643,0.000161208387669543
mesa_model_0100_profile_03,0.980003015832774,0.9978228468769909,1.289484283878099e-07,12254.825792987811,1.0020859005180245,0.09602149936654376,1220.82634789465,1.8921004691731453e-26,0.00327684164137769,0.08838085923534522,146.48763916743403,0.08521512794161643,0.00014792980999240216
mesa_model_0100_profile_03,0.9820027142494968,0.9974009914866393,1.086432791223479e-07,11932.196895083769,1.0223407509909241,0.09492331861038007,878.6696925226696,1.5940663684567234e-26,0.003913307738165644,0.09516542127352536,105.4289723044871,0.08521512794161643,0.0001355294382314182
mesa_model_0100_profile_03,0.9840024126662194,0.9970150089850036,9.104526042992053e-08,11593.104555176655,1.0452350140088336,0.0941197799403118,613.0004046354396,1.3357882013332822e-26,0.004496068184365921,0.10192417393328708,73.54875418265992,0.08521512794161643,0.00012399112909915395
mesa_model_0100_profile_03,0.9860021110829418,0.9964888222748502,7.58249513243524e-08,11230.264759501752,1.0710671283811632,0.09373531976461155,409.671498713859,1.1124240628364091e-26,0.005291226778278371,0.11130597254513425,49.14933160729133,0.08521512794161643,0.00011330182470999428
mesa_model_0100_profile_03,0.9880018094996645,0.9961246979703223,6.288679388439113e-08,10836.095911348499,1.1012518826049895,0.09409964372266931,257.6957719606703,9.225653058078674e-27,0.005841857093247379,0.1247654329598184,30.91220067803372,0.08521512794161643,0.00010365388908382366
mesa_model_0100_profile_03,0.9900015079163871,0.9955726548261193,5.124684194610254e-08,10354.972137573057,1.139380279076125,0.0961450253409435,148.5638242240867,7.517689696746325e-27,0.006677422409660529,0.1383460856161837,17.816121503849487,0.08521512794161643,9.46341624454648e-05
mesa_model_0100_profile_03,0.9920012063331097,0.9955404096737623,4.23735938310488e-08,9833.127906952206,1.1798779184038952,0.10115251413560088,73.36901822748516,6.215776465845251e-27,0.006725925992628948,0.162473908783534,8.792143885601947,0.08521512794161643,8.779247993316339e-05
mesa_model_0100_profile_03,0.9940009047498323,0.9948651478835607,3.4154983516789546e-08,8970.514421323905,1.2380358391141613,0.12156623234800498,25.839811018961232,5.009987013632137e-27,0.0077489464021511965,0.21329783329723417,3.0861893743935873,0.08521512794161643,8.334972612729896e-05
mesa_model_0100_profile_03,0.9960006031665548,0.9950209304817608,2.995138703276071e-08,7089.042501652944,1.2949603799833729,0.272297731000821,2.537865930543317,4.393287553045055e-27,0.007511279306163885,0.12852520176860743,0.27186818394509954,0.08521512794161643,9.662937824584872e-05
mesa_model_0100_profile_03,0.9980003015832775,0.9958065465482921,2.5138119273310663e-08,4897.991067519093,1.3008915574032813,0.39432788965561266,0.34345318125735685,3.6871709515832554e-27,0.006319755180739404,0.0015993781046562945,0.0,0.08521512794161643,0.00012443885471747276
mesa_model_0100_profile_03,1.0,0.9981927534450981,1.3679593950363835e-08,4018.846023026288,1.2929567446144248,0.3754956246683028,0.1250117630086484,2.0063140538936286e-27,0.002716867154668972,0.011092416847616401,0.0,0.08521512794161643,0.00010108799352207872
mesa_model_0150_profile_04,0.002286217271276143,0.999305316277265,0.07059057323929807,1564547.791374804,0.62046745754301,0.3955889931245132,9.818775157374986,7.789288789891966e-09,0.001140950617088831,6.421729636940655e-09,22.563942511899153,0.04732518337557086,0.0077540353707269746
mesa_model_0150_profile_04,0.004285643689570179,0.9993054829483095,0.07058755632463923,1564503.8024651615,0.6204674899266498,0.3955889921238468,9.819581033703614,7.786978330776415e-09,0.0011406748977926804,1.2647359159956295e-07,22.520650006934908,0.04732518337557086,0.007754032452890542
mesa_model_0150_profile_04,0.006285070107864214,0.9993057321554392,0.07058304585808994,1564438.035919255,0.6204675383489371,0.395588990618458,9.820867897490198,7.7835251448795e-09,0.001140262643286777,2.4938299088006487e-07,22.478496883574103,0.04732518337557086,0.007754028086922704
mesa_model_0150_profile_04,0.00828449652615825,0.9993060758181881,0.07057682810156839,1564347.374203485,0.6204676051134258,0.3955889885252999,9.82264075178106,7.778766968727795e-09,0.0011396941388740708,4.2054108977396255e-07,22.43748812561077,0.04732518337557086,0.007754022063108369
mesa_model_0150_profile_04,0.010283922944452286,0.9993065118293405,0.0705689323337554,1564232.2428619715,0.620467689919441,0.3955889858360728,9.824901719415719,7.772728338546521e-09,0.0011389728683052984,6.445403656130111e-07,22.39762177922009,0.04732518337557086,0.00775401440513298
mesa_model_0150_profile_04,0.012283349362746322,0.9993070509132875,0.07055920356440802,1564090.3795420523,0.620467794446174,0.39558898248014696,9.827645291429098,7.765292831956286e-09,0.001138081118151599,1.0038827786829074e-06,22.358877758632886,0.04732518337557086,0.0077540049592189336
mesa_model_0150_profile_04,0.014282775781040358,0.9993077783753,0.07054601477592362,1563898.0455617134,0.6204679362213099,0.39558897784725383,9.830858978084816,7.755222896297125e-09,0.0011368777327119088,1.425107148733673e-06,22.32121957053742,0.04732518337557086,0.007753992184254137
mesa_model_0150_profile_04,0.016282202199334392,0.9993086232233301,0.07053080194386568,1563676.180209412,0.620468099838348,0.39558897240146795,9.834548043142304,7.743619691916666e-09,0.0011354802473696555,1.614960140727817e-06,22.2846528734395,0.04732518337557086,0.0077539774417274355
mesa_model_0150_profile_04,0.01828162861762843,0.9993093687096414,0.07051728545131704,1563479.0534810643,0.6204682452942425,0.395588967444113,9.838731237156283,7.733324261012476e-09,0.0011342470836235206,1.880063648584951e-06,22.249214999409276,0.04732518337557086,0.0077539642770311345
mesa_model_0150_profile_04,0.020281055035922466,0.9993102413320756,0.07050148227023365,1563248.5661435137,0.6204684154531364,0.3955889615268969,9.843407159518929,7.721301501896668e-09,0.0011328036484882613,2.3988283388121092e-06,22.214895545157994,0.04732518337557086,0.007753948856072755
mesa_model_0150_profile_04,0.0222804814542165,0.9993112416235438,0.07048349801167407,1562986.2561104265,0.6204686092124599,0.3955889546462132,9.848576474309299,7.707636984047331e-09,0.001131149139192418,2.918318212508098e-06,22.1816889757063,0.04732518337557086,0.007753931255268519
mesa_model_0150_profile_04,0.024279907872510536,0.9993123264174281,0.07046398054773993,1562701.5688460642,0.6204688196438086,0.39558894698337876,9.854240018132163,7.692830972024757e-09,0.0011293548890824211,3.451032084456074e-06,22.149590146903364,0.04732518337557086,0.007753912092800529
mesa_model_0150_profile_04,0.026279334290804576,0.9993134972182522,0.07044281243279149,1562392.7828406168,0.6204690480600284,0.3955889384351483,9.860397504040963,7.676801322572498e-09,0.0011274183655191003,4.056833484256117e-06,22.11859127354829,0.04732518337557086,0.007753891260912476
mesa_model_0150_profile_04,0.02827876070909861,0.9993147658333263,0.07041981377975728,1562057.266307019,0.6204692964457675,0.39558892887640956,9.867048737620264,7.65941824780756e-09,0.0011253200693836637,4.723511833759631e-06,22.0886847917917,0.04732518337557086,0.007753868580261901
mesa_model_0150_profile_04,0.030278187127392643,0.9993161364449957,0.07039503499315158,1561695.754719674,0.6204695643007574,0.39558891827916765,9.874195429816382,7.64072613474963e-09,0.0011230531696673131,5.4181843495371145e-06,22.059867575697524,0.04732518337557086,0.007753844054175188
mesa_model_0150_profile_04,0.03227761354568668,0.9993176063052998,0.07036864285060232,1561310.6851292711,0.6204698498690288,0.395588906664504,9.881840254410978,7.620857386121087e-09,0.0011206222932857138,6.125388929945075e-06,22.032138702591997,0.04732518337557086,0.00775381778242003
mesa_model_0150_profile_04,0.03427703996398072,0.9993191701359195,0.07034079448352368,1560904.3531181791,0.6204701514999538,0.3955888940480545,9.889985763063507,7.599937286998474e-09,0.001118036219463637,6.8705681982805805e-06,22.00549691544556,0.04732518337557086,0.007753789861894092
mesa_model_0150_profile_04,0.036276466382274754,0.9993208218717822,0.07031140476321306,1560475.5022652617,0.6204704701858242,0.39558888031164197,9.898631530886977,7.57791198541447e-09,0.0011153048782723076,7.714287310278678e-06,21.979934023997796,0.04732518337557086,0.007753760232103601
mesa_model_0150_profile_04,0.03827589280056879,0.9993225640928096,0.07028014644260398,1560019.3262242489,0.6204708095603051,0.39558886520335423,9.90777415818962,7.55454859717579e-09,0.0011124238536124305,8.697887719222309e-06,21.95543498019066,0.04732518337557086,0.007753728662470146
mesa_model_0150_profile_04,0.04027531921886283,0.999324413203327,0.07024668175883167,1559530.8644668588,0.6204711733717826,0.39558884846547077,9.917410116076534,7.529606462277545e-09,0.0011093660102171788,9.836420875330987e-06,21.93198450363137,0.04732518337557086,0.007753694896722845
mesa_model_0150_profile_04,0.04227474563715686,0.9993264010748848,0.07021067727374337,1559005.2198135203,0.6204715653220372,0.3955888298425376,9.927535933656998,7.502848155532321e-09,0.001106078805794021,1.1096545320299357e-05,21.909567514977287,0.04732518337557086,0.007753658660431304
mesa_model_0150_profile_04,0.0442741720554509,0.9993285498877167,0.07017210585827638,1558441.9819234835,0.6204719858118753,0.39558880923964107,9.938152248337481,7.474265366191467e-09,0.001102525807312473,1.2360142909528805e-05,21.8881784245084,0.04732518337557086,0.007753619895437751
mesa_model_0150_profile_04,0.04627359847374493,0.9993308374502208,0.07013144424522023,1557848.121062687,0.6204724298121791,0.3955887868259467,9.949266455450706,7.4442266643411204e-09,0.001098743783419945,1.353285446370478e-05,21.86782709817416,0.04732518337557086,0.007753578937833334
mesa_model_0150_profile_04,0.04827302489203897,0.9993332194588799,0.07008921609718381,1557231.2949286287,0.6204728917880862,0.395588762795217,9.96088657976434,7.41313572284293e-09,0.001094805854702269,1.4586708304165087e-05,21.84852469764193,0.04732518337557086,0.007753536184596543
mesa_model_0150_profile_04,0.050272451310333,0.9993356300708071,0.07004594507677601,1556599.1612188073,0.6204733662047348,0.3955887373412141,9.973020646046052,7.3813962145585415e-09,0.0010908205197842672,1.5508971272026885e-05,21.830282230551468,0.04732518337557086,0.007753492061636873
mesa_model_0150_profile_04,0.05227187772862703,0.9993379907038542,0.07000210566999196,1555958.6601103195,0.6204738480415217,0.3955887106344987,9.985676125826135,7.349374283646575e-09,0.0010869171636350575,1.637155736773366e-05,21.813109292202945,0.04732518337557086,0.00775344697067845
mesa_model_0150_profile_04,0.05427130414692107,0.999340306536064,0.06995771350801873,1555310.0367750367,0.6204743370762678,0.3955886826291435,9.998855328513928,7.3170859032292605e-09,0.0010830872853047032,1.729266278758246e-05,21.79700361826077,0.04732518337557086,0.0077534008156737565
mesa_model_0150_profile_04,0.05627073056521511,0.9993426431913263,0.0699125342199809,1554649.88868389,0.6204748357011635,0.39558865316127007,10.012557750993196,7.2843562595398e-09,0.001079222940731493,1.8322733661335634e-05,21.78195653009718,0.04732518337557086,0.00775335320923635
mesa_model_0150_profile_04,0.05827015698350914,0.999345079082273,0.06986633092159068,1553974.776635406,0.6204753463346829,0.39558862206581424,10.026782861871782,7.25100862072268e-09,0.001075195189137925,1.9471547911820153e-05,21.76795929483313,0.04732518337557086,0.007753303744340199
mesa_model_0150_profile_04,0.060269583401803176,0.9993477055539013,0.06981886672856025,1553281.2614281122,0.6204758713953002,0.3955885891777116,10.041530129757533,7.216866254922387e-09,0.0010708538624170426,2.0748457597363767e-05,21.755003189786226,0.04732518337557086,0.007753251996227863
mesa_model_0150_profile_04,0.06226900982009722,0.999350627717096,0.06976990475660175,1552565.9038605345,0.6204764133014896,0.39558855433189805,10.056799023258298,7.1817524302834055e-09,0.001066026200656921,2.2162815069748377e-05,21.743079502470714,0.04732518337557086,0.007753197521283834
mesa_model_0150_profile_04,0.06426843623839125,0.9993539654545136,0.06971920812149093,1551825.2647313485,0.6204769744717296,0.39558851736330836,10.072589010988827,7.145490415267011e-09,0.0010605152058595216,2.372852635232903e-05,21.73217953061296,0.04732518337557086,0.0077531398556818665
mesa_model_0150_profile_04,0.06626786265668529,0.9993577835122834,0.06966654301396095,1551055.9120423563,0.62047755753758,0.3955884780681463,10.088899895739223,7.107918810765671e-09,0.0010542144798300107,2.5477014047226022e-05,21.722295331095285,0.04732518337557086,0.007753078705922824
mesa_model_0150_profile_04,0.06826728907497932,0.9993619017230282,0.06961168692721759,1550254.440271543,0.6204781659138149,0.3955884361002527,10.105732708611804,7.068932574348942e-09,0.001047419924914603,2.7440782584164936e-05,21.7134217116006,0.04732518337557086,0.007753014462309968
mesa_model_0150_profile_04,0.07026671549327335,0.9993660961963123,0.0695544199506628,1549417.4499785174,0.6204788031951133,0.39558839108076754,10.123088762854177,7.028439608805844e-09,0.0010404992215233776,2.963734588092848e-05,21.70555408965431,0.04732518337557086,0.0077529476550967265
mesa_model_0150_profile_04,0.0722661419115674,0.999370160571556,0.06949452217369854,1548541.5417228867,0.6204794729761546,0.39558834263083076,10.140969371713954,6.9863478169254e-09,0.0010337912079802145,3.208060530255352e-05,21.698687857567453,0.04732518337557086,0.007752878790642138
mesa_model_0150_profile_04,0.07426556832986143,0.999373907578719,0.06943177368572677,1547623.3160642588,0.6204801788516179,0.39558829037158233,10.159375848438735,6.9425651014966295e-09,0.00102760331842162,3.478446220555043e-05,21.692818382436638,0.04732518337557086,0.007752808349353485
mesa_model_0150_profile_04,0.07626499474815546,0.99937717074996,0.06936595457614941,1546659.3735622421,0.6204809244161826,0.3955882339241622,10.178309506276138,6.896999365308554e-09,0.0010222087743707968,3.7762817866848765e-05,21.68794100614412,0.04732518337557086,0.007752736783445118
mesa_model_0150_profile_04,0.0782644211664495,0.9993798062896795,0.06929684493436847,1545646.3147764439,0.6204817132645281,0.3955881729097103,10.197771658473766,6.849558511150194e-09,0.001017843517661683,4.1029541202419756e-05,21.684051045357734,0.04732518337557086,0.007752664514506745
mesa_model_0150_profile_04,0.08026384758474354,0.9993816951664048,0.06922422493863921,1544580.7416138195,0.6204825489900876,0.39558810694947216,10.217763618811668,6.800150492117406e-09,0.0010147027804177412,4.450362751526882e-05,21.681143792705974,0.04732518337557086,0.0077525919307448315
mesa_model_0150_profile_04,0.08226327400303757,0.9993828985102928,0.06914812987567191,1543463.1243756246,0.6204834316097576,0.3955880359677411,10.238288229767699,6.748827698203457e-09,0.0010126860615380386,4.77893073863811e-05,21.67921788198634,0.04732518337557086,0.0077525190216917025
mesa_model_0150_profile_04,0.0842627004213316,0.9993839569833666,0.0690694093241945,1542306.2810628358,0.6204843497243262,0.3955879608561223,10.259353213338201,6.696103553954902e-09,0.0010109059368186909,5.0498527257047955e-05,21.678282614366015,0.04732518337557086,0.007752444632358447
mesa_model_0150_profile_04,0.08626212683962564,0.999385437748648,0.0689890749831889,1541125.488023279,0.6204852896617086,0.39558788269880646,10.280967262999964,6.642583272904642e-09,0.0010084317081244625,5.25210528294906e-05,21.678349272815517,0.04732518337557086,0.007752367471918895
mesa_model_0150_profile_04,0.08826155325791968,0.9993878241206542,0.068908138551637,1539936.0216047794,0.6204862377498201,0.39558780257998427,10.303139072229778,6.58887206858557e-09,0.0010044705098690798,5.380401018015846e-05,21.67942897345927,0.04732518337557086,0.007752286361175638
mesa_model_0150_profile_04,0.09026097967621372,0.9993915115589191,0.06882761172852067,1538753.1581551628,0.6204871803165759,0.39558772158384636,10.325877334504431,6.535575154530581e-09,0.0009983738644398332,5.4294525483555844e-05,21.681532665575624,0.04732518337557086,0.007752200237689218
mesa_model_0150_profile_04,0.09226040609450775,0.9993968063168941,0.06874850621282184,1537592.1740222545,0.620488103689891,0.3955876407945835,10.349190743300719,6.4832977442725715e-09,0.0009896398704567055,5.393972490139732e-05,21.684671131596883,0.04732518337557086,0.0077521081574726935
mesa_model_0150_profile_04,0.09425983251280179,0.9994039268572495,0.06867183370352241,1536468.3455538806,0.6204889941976808,0.3955875612963862,10.373087992095428,6.432645051344438e-09,0.0009779108417377388,5.2686734429130416e-05,21.688854987109238,0.04732518337557086,0.007752009293152393
mesa_model_0150_profile_04,0.09625925893109583,0.9994130081453958,0.06859860589960426,1535396.949097866,0.6204898381678604,0.3955874841734453,10.39757777436535,6.384222289279075e-09,0.0009629662147961084,5.049161273120717e-05,21.69409468085284,0.04732518337557086,0.0077519029284960515
mesa_model_0150_profile_04,0.09825868534938986,0.9994241010074328,0.06852981454753693,1534392.9593948277,0.6204906222102989,0.39558741048828905,10.42266870385707,6.338623206780156e-09,0.0009447235425725768,4.778322423533155e-05,21.700400322218172,0.04732518337557086,0.007751788468314935
mesa_model_0150_profile_04,0.10025811176768389,0.9994367996841644,0.06846541720323554,1533455.7181001448,0.6204913475492754,0.39558734018062414,10.44836526169343,6.295847300666242e-09,0.0009238492169775527,4.570728525408186e-05,21.707772933796967,0.04732518337557086,0.0077516663695462226
mesa_model_0150_profile_04,0.10225753818597792,0.9994501661617544,0.06840385570580033,1532561.6549115672,0.6204920368280485,0.39558727154454276,10.474665872195391,6.255023128091258e-09,0.0009018822440698636,4.5059692294557865e-05,21.71620040583677,0.04732518337557086,0.007751538446650146
mesa_model_0150_profile_04,0.10425696460427197,0.9994633359637342,0.06834345120306969,1531685.3751272925,0.620492714395396,0.39558720274310255,10.50156847740184,6.2152098963107816e-09,0.0008802405922395569,4.598754617575196e-05,21.72566962227649,0.04732518337557086,0.007751406465090335
mesa_model_0150_profile_04,0.106256391022566,0.9994755600713748,0.06828252484288204,1530801.4840455193,0.6204934046000953,0.3955871319393608,10.529071019351653,6.175466812580387e-09,0.0008601525121453451,4.858501216773448e-05,21.73616750652129,0.04732518337557086,0.007751272032865318
mesa_model_0150_profile_04,0.10825581744086003,0.9994862040451836,0.06821939777307581,1529884.5869644466,0.6204941317909242,0.39558705729637517,10.557171440083708,6.134853084155653e-09,0.0008426580404159849,5.2946255067354286e-05,21.74768102144259,0.04732518337557086,0.007751136600959836
mesa_model_0150_profile_04,0.11025524385915408,0.9994947548056329,0.06815239114148942,1528909.2891822723,0.62049492031666,0.39558697697720324,10.585867681636893,6.0924279182921504e-09,0.0008285979259793747,5.91654384550111e-05,21.76019716937809,0.04732518337557086,0.0077510014538552
mesa_model_0150_profile_04,0.11225467027744811,0.9995008353297602,0.0680798260959613,1527850.195997195,0.6204957945260806,0.39558688914490225,10.615157686050084,6.04725052224546e-09,0.0008185895600864102,6.733672387042589e-05,21.773702992131728,0.04732518337557086,0.007750867689867061
mesa_model_0150_profile_04,0.11425409669574213,0.9995042275595502,0.06800002378432986,1526681.9127074135,0.6204967787679636,0.3955867919625301,10.645039395362163,5.998380103271155e-09,0.0008129894278035362,7.755426990598836e-05,21.78818557097372,0.04732518337557086,0.007750736191044509
mesa_model_0150_profile_04,0.11625352311403618,0.9995049038862737,0.0679113053544335,1525379.0446111257,0.6204978973910866,0.3955866835931441,10.675510751612011,5.944875868624812e-09,0.0008118414886147206,8.991223125747183e-05,21.803632026640557,0.04732518337557086,0.0077506075823051725
mesa_model_0150_profile_04,0.11825294953233022,0.9995030676747254,0.06781199195411068,1523916.1970065306,0.620499174744227,0.3955865621998017,10.70656969683851,5.885797025562008e-09,0.0008148107336757862,0.00010450475770937829,21.820029519334966,0.04732518337557086,0.007750482179395601
mesa_model_0150_profile_04,0.12025237595062424,0.9994992034257223,0.06770040473119981,1522267.9751918265,0.6205006351761628,0.39558642594556065,10.73821417308054,5.820202781338318e-09,0.000821100953375221,0.00012142599299949098,21.83736524872595,0.04732518337557086,0.007750359925153307
mesa_model_0150_profile_04,0.12225180236891829,0.9994941373487852,0.0675748648335393,1520408.9844652114,0.6205023030356712,0.3955862729934782,10.770442122376982,5.747152343209316e-09,0.0008293554757282302,0.00014077007366637418,21.855626453948773,0.04732518337557086,0.007750240313404259
mesa_model_0150_profile_04,0.12425122878721233,0.9994891093354982,0.06743369340896757,1518313.8301248848,0.6205042026715303,0.3955861015066121,10.803251486766714,5.6657049184305795e-09,0.0008375392968040732,0.0001463299599461746,21.87480041360496,0.04732518337557086,0.0077501222996546534
mesa_model_0150_profile_04,0.12625065520550635,0.9994858557633388,0.06727534647835473,1515959.148688078,0.6205063565625261,0.39558590978569624,10.836640558340125,5.574997924004939e-09,0.0008428036768934352,0.00014975838063605064,21.89487517953104,0.04732518337557086,0.007750004171466736
mesa_model_0150_profile_04,0.1282500816238004,0.9994864463182634,0.0671018757061401,1513375.7278953497,0.6205087373344755,0.39558569980184444,10.87061696137518,5.47625380736192e-09,0.0008417559474766925,0.00015294926198590548,21.91585835343527,0.04732518337557086,0.007749883041348898
mesa_model_0150_profile_04,0.13024950804209443,0.9994923285605827,0.06691922606003826,1510652.9895345597,0.6205112636332253,0.39558547750039763,10.905198424887939,5.372952652327077e-09,0.000832027006507364,0.0001560533599556799,21.937778475065972,0.04732518337557086,0.007749756036408307
mesa_model_0150_profile_04,0.13224893446038846,0.9995037695366973,0.06673353703081435,1507883.2849556769,0.6205138514075936,0.3955852490252627,10.94040318276251,5.2686873421376296e-09,0.0008131847909000477,0.00015920391900784962,21.960664795012086,0.04732518337557086,0.007749621795391335
mesa_model_0150_profile_04,0.1342483608786825,0.9995197012693849,0.06655094810923348,1505158.9655086691,0.6205164166063994,0.39558502052034666,10.976249468883017,5.1670507600308004e-09,0.0007869861959455489,0.0001625410302380094,21.984546213990317,0.04732518337557086,0.007749480693589263
mesa_model_0150_profile_04,0.13624778729697654,0.9995376825461364,0.06637759878606082,1502572.3825435056,0.6205188751784609,0.39558479812955655,11.012755517133568,5.071635789243814e-09,0.0007574379545733899,0.00016625047981009495,22.009451282845117,0.04732518337557086,0.007749334877545547
mesa_model_0150_profile_04,0.13824721371527057,0.999554105824015,0.06621926794456795,1500210.462810653,0.6205211479329645,0.395584587581041,11.049939017112942,4.985825455866201e-09,0.0007304556910194899,0.0001704537039475874,22.035407077713995,0.04732518337557086,0.007749188037177252
