star_id,radius_fraction,radius_cm,mass_enclosed_g,density_g_cm3,pressure_dyn_cm2,temperature_k,mean_molecular_weight,epsilon_erg_g_s,grad_ad,grad_rad
mesa_model_0050_profile_02,0.18605354829110832,374820273547.067,1.032221219718337e+32,0.000441971724730857,16036876236.84415,273224.1616870413,0.621440651911649,1.6287055412393543e-20,0.3952040465299166,104.93632434247442
mesa_model_0050_profile_02,0.1880534167228255,378849174041.1416,1.0637965316699255e+32,0.00044051369985745976,15949027127.908638,272631.7299377424,0.6214440508929532,1.565569090503864e-20,0.39519367434349273,116.67563321107122
mesa_model_0050_profile_02,0.19005328515454267,382878074535.2162,1.0959436531405955e+32,0.00043904458078532113,15860705145.387682,272034.1304374746,0.6214474575559232,1.5041891688044317e-20,0.395183107254644,128.26306061748454
mesa_model_0050_profile_02,0.19205315358625982,386906975029.2908,1.1286643824342916e+32,0.00043756449913959206,15771922792.370468,271431.3988065135,0.6214508638962067,1.4445500248825724e-20,0.3951723451160892,139.72715682113022
mesa_model_0050_profile_02,0.194053022017977,390935875523.36536,1.161960409615969e+32,0.00043607358543410287,15682692399.528885,270823.569238296,0.6214542620577328,1.3866339260700848e-20,0.39516138781016963,151.03944629507342
mesa_model_0050_profile_02,0.19605289044969418,394964776017.43994,1.1958334154124018e+32,0.0004345719702978434,15593026301.39904,270210.6759742257,0.6214576441635519,1.330423035376234e-20,0.39515023523454074,162.172458297755
mesa_model_0050_profile_02,0.19805275888141136,398993676511.5145,1.2302848993183982e+32,0.0004330597868503072,15502936930.20367,269592.75439375814,0.6214610018907482,1.2758975718265527e-20,0.395138887599514,173.12539652940663
mesa_model_0050_profile_02,0.20005262731312856,403022577005.5892,1.2653161905155151e+32,0.00043153717055144635,15412436809.966772,268969.84094583715,0.6214643264973078,1.2230359275823751e-20,0.39512734540922045,183.92253207220148
mesa_model_0050_profile_02,0.20205249574484574,407051477499.66376,1.3009286087644145e+32,0.00043000425696891376,15321538467.76171,268341.972122214,0.6214676092191607,1.1718163960610203e-20,0.39511560917890365,194.5889718093082
mesa_model_0050_profile_02,0.20405236417656292,411080377993.73834,1.337123335217252e+32,0.00042846118250454266,15230254405.574467,267709.18448062777,0.6214708410065758,1.122215897496115e-20,0.395103679410062,205.1431265392438
mesa_model_0050_profile_02,0.2060522326082801,415109278487.8129,1.3739013520679825e+32,0.00042690808475754683,15138597089.380688,267071.5146735362,0.6214740123997848,1.0742093810578937e-20,0.39509155658446427,215.5937955224259
mesa_model_0050_profile_02,0.20805210103999727,419138178981.8875,1.4112636245824227e+32,0.00042534510143208115,15046578982.26659,266428.9993638325,0.6214771138950843,1.0277716321773886e-20,0.3950792411812443,225.94904916250698
mesa_model_0050_profile_02,0.21005196947171445,423167079475.9621,1.4492109980853723e+32,0.0004237723711920755,14954212539.162127,265781.6754561056,0.6214801350388559,9.828765561266412e-21,0.39506673359338795,236.2180709322219
mesa_model_0050_profile_02,0.21205183790343163,427195979970.0367,1.4877441143300803e+32,0.00042219003433045126,14861510201.153875,265129.5802651648,0.6214830637652246,9.394965643156649e-21,0.395054034067665,246.411933476211
mesa_model_0050_profile_02,0.2140517063351488,431224880464.11127,1.5268635933647107e+32,0.000420598231305919,14768484407.611763,264472.7511484461,0.6214858878657941,8.976039124558717e-21,0.3950411428280771,256.5418812338044
mesa_model_0050_profile_02,0.21605157476686598,435253780958.18585,1.5665699327842118e+32,0.00041899710306197,14675147574.489168,263811.22564043157,0.6214885960044818,8.571701820752715e-21,0.39502805956059994,266.61843710790424
mesa_model_0050_profile_02,0.21805144319858316,439282681452.26044,1.6068634372843111e+32,0.0004173867913057648,14581512080.851639,263145.04155450163,0.6214911782193512,8.181658926680779e-21,0.39501478310366195,276.65098737290765
mesa_model_0050_profile_02,0.22005131163030034,443311581946.335,1.647744390030633e+32,0.0004157674377332493,14487590301.483362,262474.23673597147,0.621493625180614,7.805614535107569e-21,0.39500131214875484,286.64881510811966
mesa_model_0050_profile_02,0.22205118006201752,447340482440.4096,1.6892129308782693e+32,0.0004141391815826884,14393394578.613886,261798.84926262664,0.6214959435954893,7.44326745785134e-21,0.3949876431161419,296.62110126068194
mesa_model_0050_profile_02,0.22405104849373472,451369382934.48425,1.7312690312464144e+32,0.00041250215920378256,14298937216.210604,261118.9174854801,0.6214981590198294,7.094310299922574e-21,0.39497376975666454,306.5769067396505
mesa_model_0050_profile_02,0.2260509169254519,455398283428.55884,1.7739126399911297e+32,0.00041085650677011407,14204230512.30087,260434.47979146757,0.6215002980613186,6.758435045982351e-21,0.39495968564819856,316.52526214254107
mesa_model_0050_profile_02,0.22805078535716908,459427183922.6334,1.8171435309542855e+32,0.00040920236030803173,14109286714.127855,259745.57484224532,0.6215023869699193,6.4353300892831416e-21,0.3949453840943552,326.47488067239226
mesa_model_0050_profile_02,0.23005065378888626,463456084416.708,1.8609613520919694e+32,0.0004075398557379816,14014118032.40622,259052.24149707326,0.6215044517382902,6.124681239816744e-21,0.39493085820147056,336.43424723388773
mesa_model_0050_profile_02,0.23205052222060343,467484984910.7826,1.905365713111553e+32,0.00040586912884851275,13918736664.86454,258354.51867451324,0.6215065187671549,5.8261740259387025e-21,0.3949161009815705,346.4118115179152
mesa_model_0050_profile_02,0.23405039065232058,471513885404.8572,1.9503560224489192e+32,0.00040419031469319925,13823154740.121931,257652.44560488232,0.6215086168040336,5.53949270044491e-21,0.3949011049363043,356.4158519248836
mesa_model_0050_profile_02,0.23605025908403776,475542785898.93176,1.9959316172013362e+32,0.00040250354806478075,13727384362.27858,256946.06162898388,0.6215107754283373,5.2643210697328255e-21,0.3948858623868729,366.45458626169534
mesa_model_0050_profile_02,0.23805012751575494,479571686393.00635,2.0420917480280854e+32,0.0004008089633780426,13631437601.261572,256235.40621924124,0.6215130252450012,5.000343470371243e-21,0.3948703655201601,376.5361811693695
mesa_model_0050_profile_02,0.24004999594747212,483600586887.08093,2.0888354778856862e+32,0.0003991066942269072,13535326452.781147,255520.51913388984,0.6215153990859502,4.747245392357225e-21,0.3948546062315447,386.66869222519006
mesa_model_0050_profile_02,0.2420498643791893,487629487381.1555,2.136161834823771e+32,0.0003973968740600244,13439062898.2318,254801.44018403257,0.6215179301077044,4.504712651518039e-21,0.39483857638602937,396.8601605741028
mesa_model_0050_profile_02,0.24404973281090647,491658387875.2301,2.184069690900371e+32,0.00039567963575607535,13342658849.52169,254078.20941397164,0.6215206519563378,4.272433714358887e-21,0.3948222679686304,407.1186296319132
mesa_model_0050_profile_02,0.24604960124262365,495687288369.3047,2.2325577968349173e+32,0.0003939551117503717,13246126164.50863,253350.86704940407,0.6215235986588432,4.050099109253097e-21,0.3948056730577072,417.4521445786032
mesa_model_0050_profile_02,0.24804946967434086,499716188863.37933,2.281624846983863e+32,0.0003922234339888739,13149476673.58381,252619.4534002564,0.6215268063969555,3.837400813573752e-21,0.39478878360053055,427.8687141563802
mesa_model_0050_profile_02,0.25004933810605806,503745089357.4539,2.3312693473996397e+32,0.00039048473272577385,13052722114.901018,251884.00905785235,0.6215303189482233,3.634035744288509e-21,0.39477159107139986,438.3762178932392
mesa_model_0050_profile_02,0.25204920653777524,507773989851.5285,2.3814897553462646e+32,0.0003887391380790382,12955874202.174477,251144.57468453387,0.621534179788632,3.439702159275093e-21,0.39475408712400717,448.9824909946779
