star_id,radius_fraction,n_local
mesa_model_0001_profile_01,0.5360162272592546,1.5937578273428687
mesa_model_0001_profile_01,0.5380161573141715,1.5972363930678406
mesa_model_0001_profile_01,0.5400160873690886,1.6008412751849443
mesa_model_0001_profile_01,0.5420160174240055,1.6045600736297791
mesa_model_0001_profile_01,0.5440159474789226,1.6084034436103085
mesa_model_0001_profile_01,0.5460158775338395,1.6123806158143257
mesa_model_0001_profile_01,0.5480158075887566,1.616558954682604
mesa_model_0001_profile_01,0.5500157376436736,1.6209263260049627
mesa_model_0001_profile_01,0.5520156676985906,1.6258623658457443
mesa_model_0001_profile_01,0.5540155977535075,1.630646578744083
mesa_model_0001_profile_01,0.5560155278084247,1.6353094049670274
mesa_model_0001_profile_01,0.5580154578633416,1.641118173459666
mesa_model_0001_profile_01,0.5600153879182586,1.6472897867977963
mesa_model_0001_profile_01,0.5620153179731756,1.6532467131439328
mesa_model_0001_profile_01,0.5640152480280927,1.6595955008153322
mesa_model_0001_profile_01,0.5660151780830096,1.6661151571614403
mesa_model_0001_profile_01,0.5680151081379267,1.6723658170088251
mesa_model_0001_profile_01,0.5700150381928436,1.6782786916494765
mesa_model_0001_profile_01,0.5720149682477607,1.6838035601673347
mesa_model_0001_profile_01,0.5740148983026777,1.6895441568802534
mesa_model_0001_profile_01,0.5760148283575947,1.6972186510504947
mesa_model_0001_profile_01,0.5780147584125116,1.7060776414535896
mesa_model_0001_profile_01,0.5800146884674288,1.7137846868723188
mesa_model_0001_profile_01,0.5820146185223457,1.721225987077666
mesa_model_0001_profile_01,0.5840145485772626,1.7295416779354145
mesa_model_0001_profile_01,0.5860144786321797,1.7381667749694885
mesa_model_0001_profile_01,0.5880144086870968,1.7469075027700036
mesa_model_0001_profile_01,0.5900143387420137,1.7560241522011368
mesa_model_0001_profile_01,0.5920142687969306,1.7655018636455573
mesa_model_0001_profile_01,0.5940141988518477,1.7752519997670373
mesa_model_0001_profile_01,0.5960141289067648,1.7852806961285184
mesa_model_0001_profile_01,0.5980140589616817,1.795581834316402
mesa_model_0001_profile_01,0.6000139890165987,1.806119884056857
mesa_model_0001_profile_01,0.6020139190715157,1.8168639607422599
mesa_model_0001_profile_01,0.6040138491264327,1.8277857486802576
mesa_model_0001_profile_01,0.6060137791813498,1.838851990913725
mesa_model_0001_profile_01,0.6080137092362667,1.8500265752922675
mesa_model_0001_profile_01,0.6100136392911837,1.8612797076752887
mesa_model_0001_profile_01,0.6120135693461008,1.8725864433860608
mesa_model_0001_profile_01,0.6140134994010178,1.8839198820992669
mesa_model_0001_profile_01,0.6160134294559347,1.8952911356645246
mesa_model_0001_profile_01,0.6180133595108518,1.9066883893944573
mesa_model_0001_profile_01,0.6200132895657688,1.9179933261478619
mesa_model_0001_profile_01,0.6220132196206858,1.9294378194437296
mesa_model_0001_profile_01,0.6240131496756028,1.940977020024685
mesa_model_0001_profile_01,0.6260130797305198,1.9516841104053864
mesa_model_0001_profile_01,0.6280130097854368,1.96355838539273
mesa_model_0001_profile_01,0.6300129398403539,1.9767495643854704
mesa_model_0001_profile_01,0.6320128698952708,1.9853581847490611
mesa_model_0001_profile_01,0.6340127999501878,1.9885864654260372
mesa_model_0001_profile_01,0.6360127300051049,1.996310590733679
mesa_model_0001_profile_01,0.6380126600600219,2.0131418537307595
mesa_model_0001_profile_01,0.6400125901149388,2.0258071582924604
mesa_model_0001_profile_01,0.6420125201698558,2.0316950830143017
mesa_model_0001_profile_01,0.6440124502247729,2.039435929395728
mesa_model_0001_profile_01,0.6460123802796899,2.0515192356985623
mesa_model_0001_profile_01,0.6480123103346068,2.0642174479629976
mesa_model_0001_profile_01,0.6500122403895239,2.071718408811311
mesa_model_0001_profile_01,0.6520121704444409,2.0751868566577225
mesa_model_0001_profile_01,0.6540121004993579,2.0826168066858193
mesa_model_0001_profile_01,0.6560120305542749,2.0969832911420707
mesa_model_0001_profile_01,0.6580119606091919,2.1035288498806772
mesa_model_0001_profile_01,0.6600118906641089,2.0979511370547668
mesa_model_0001_profile_01,0.662011820719026,2.0943789606124956
mesa_model_0001_profile_01,0.6640117507739429,2.097678841166622
mesa_model_0001_profile_01,0.6660116808288599,2.1034035709731778
mesa_model_0001_profile_01,0.668011610883777,2.1051407313549206
mesa_model_0001_profile_01,0.670011540938694,2.1025712020370055
mesa_model_0001_profile_01,0.6720114709936109,2.1019473308412433
mesa_model_0001_profile_01,0.674011401048528,2.106373422983854
mesa_model_0001_profile_01,0.676011331103445,2.1108760451961412
mesa_model_0001_profile_01,0.678011261158362,2.1084452281397716
mesa_model_0001_profile_01,0.680011191213279,2.101282403397282
mesa_model_0001_profile_01,0.682011121268196,2.0939485257130266
mesa_model_0001_profile_01,0.684011051323113,2.085857515504808
mesa_model_0001_profile_01,0.6860109813780301,2.076438311949494
mesa_model_0001_profile_01,0.688010911432947,2.0656868462648665
mesa_model_0001_profile_01,0.690010841487864,2.054206618083876
mesa_model_0001_profile_01,0.6920107715427811,2.043554090163551
